@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Neutral,Calm,Happy,Angry,Disgust,Sad,Fearful,Surprise}

@DATA
0.085431,0.011325,2.596523,0.229220,0.202785,0.912202,0.008228,0.163283,-36.026259,0.789408,-0.356142,-0.164937,-0.340727,-0.080752,-0.100268,0.059254,0.179528,0.120134,0.123187,0.099758,-0.009627,0.006693,0.004102,0.048587,0.002977,0.004169,0.004037,0.072054,0.002799,0.005865,0.008116,0.015335,0.007782,0.030290,0.044127,0.012422,0.359896,0.086527,0.047753,0.499149,0.008652,0.092353,2.178011,0.570421,0.533742,0.338872,0.306850,0.269198,0.275097,0.294931,0.243246,0.225921,0.242724,0.206157,0.145609,0.013954,0.005301,0.012681,0.003479,0.005608,0.005823,0.041135,0.004555,0.007047,0.009677,0.017245,0.007951,0.013355,Fearful
0.051313,0.014058,2.599125,0.242724,0.243171,0.888588,0.009631,0.147786,-33.403183,2.055844,0.235324,0.165638,-0.274507,0.038981,0.221710,0.085527,0.118390,0.156894,-0.017594,0.065132,0.083443,0.011145,0.004636,0.061668,0.009318,0.016522,0.008597,0.085642,0.001413,0.004243,0.006824,0.018809,0.009004,0.033648,0.041448,0.016565,0.411445,0.107622,0.043757,0.814699,0.013140,0.165572,3.793918,0.706348,0.570149,0.384853,0.431555,0.325140,0.309188,0.225814,0.237732,0.179557,0.173794,0.159322,0.223280,0.011778,0.007229,0.059737,0.010663,0.012417,0.011393,0.082514,0.001557,0.004730,0.005756,0.019587,0.011973,0.024182,Fearful
0.091088,0.008716,2.882027,0.241287,0.206217,1.116989,0.008624,0.169751,-34.869810,0.669030,-0.225221,-0.219458,-0.462988,-0.061391,-0.247576,-0.312771,-0.077853,-0.140767,0.218818,0.098092,-0.004164,0.003901,0.004277,0.008890,0.005514,0.011086,0.009967,0.027086,0.002538,0.013686,0.009163,0.010229,0.005852,0.014917,0.062712,0.009882,0.338576,0.104007,0.049312,0.644586,0.009222,0.142515,4.024171,0.622253,0.593985,0.422983,0.384778,0.344614,0.263732,0.269704,0.310430,0.320187,0.224665,0.280234,0.228140,0.003611,0.006393,0.012459,0.004084,0.014595,0.015140,0.029469,0.002658,0.019265,0.012095,0.014008,0.009050,0.011652,Fearful
0.079293,0.010295,2.845037,0.226901,0.227990,0.863932,0.004787,0.109333,-32.379984,1.551640,-0.036065,-0.135798,-0.475153,0.126780,0.010965,-0.074892,0.010136,-0.022580,-0.161311,0.034898,-0.035275,0.008787,0.004659,0.019750,0.015569,0.014368,0.011203,0.023510,0.005096,0.018169,0.017634,0.012794,0.005373,0.013809,0.051048,0.011210,0.367918,0.069603,0.027292,0.588295,0.003151,0.104637,2.725181,0.823732,0.649202,0.461363,0.382512,0.235863,0.325668,0.291386,0.230714,0.219793,0.249720,0.155320,0.176584,0.006175,0.005409,0.016673,0.012743,0.011351,0.012414,0.018362,0.009406,0.019256,0.015577,0.012578,0.004943,0.007014,Fearful
0.086299,0.012636,2.487193,0.216272,0.191693,1.017996,0.006090,0.169574,-35.981091,1.058422,-0.241011,-0.213301,-0.451429,-0.180101,-0.174841,-0.317570,0.042523,0.040786,0.245001,0.068110,-0.051085,0.006313,0.005318,0.009163,0.005574,0.007155,0.010021,0.045615,0.003339,0.011328,0.011495,0.010510,0.006604,0.018328,0.063687,0.014945,0.484456,0.098677,0.052407,0.645670,0.007715,0.109639,4.231487,0.587230,0.545564,0.362775,0.377413,0.229776,0.288957,0.266477,0.352486,0.329217,0.202153,0.172799,0.205323,0.004971,0.007461,0.010300,0.006419,0.009467,0.016636,0.033444,0.005348,0.011219,0.014908,0.011327,0.007170,0.010523,Fearful
0.055455,0.007175,2.594478,0.315252,0.266006,0.974235,0.007197,0.266292,-35.235607,1.395741,0.146624,0.144506,-0.045165,0.057114,0.103968,-0.029817,-0.058685,0.123847,-0.106312,0.045554,0.148172,0.005950,0.003030,0.034675,0.008695,0.009136,0.008276,0.129560,0.001870,0.003533,0.006279,0.008805,0.004326,0.040798,0.059527,0.008419,0.250112,0.067504,0.026783,0.527066,0.004955,0.135855,2.383818,0.604308,0.456503,0.297466,0.292514,0.195783,0.185333,0.162431,0.149549,0.149088,0.144154,0.143451,0.117235,0.006813,0.004535,0.024116,0.010953,0.008750,0.008320,0.061809,0.003430,0.005495,0.007313,0.010233,0.006715,0.017194,Fearful
0.088386,0.015221,2.998656,0.248984,0.231608,1.052273,0.010418,0.238964,-31.965783,1.198389,-0.261118,-0.362541,-0.383427,0.188705,-0.258556,-0.373369,-0.242943,-0.431863,-0.044513,0.171726,0.071225,0.006224,0.002949,0.013666,0.014125,0.014584,0.021753,0.068973,0.006383,0.006223,0.003494,0.006804,0.004706,0.026575,0.064728,0.014279,0.242943,0.091547,0.042177,0.649262,0.019001,0.195959,2.994167,0.880123,0.584304,0.454785,0.330913,0.284935,0.240706,0.220162,0.227175,0.290573,0.299473,0.248025,0.244157,0.007806,0.003406,0.013850,0.026104,0.019035,0.022946,0.059107,0.013049,0.008062,0.002109,0.010122,0.006491,0.014930,Fearful
0.070128,0.015559,3.023163,0.267103,0.243793,1.126803,0.028554,0.253208,-33.849143,1.586357,0.109609,-0.116826,-0.241224,0.215340,0.073080,0.062533,-0.095427,-0.068670,-0.110933,-0.026581,-0.083023,0.011328,0.001702,0.016466,0.008216,0.005743,0.007178,0.054315,0.001337,0.005061,0.022060,0.025139,0.006447,0.024270,0.052511,0.019032,0.326927,0.092419,0.047972,0.605452,0.057890,0.146506,3.618032,0.615048,0.563161,0.396178,0.331811,0.267598,0.258816,0.193600,0.184459,0.188258,0.164080,0.125926,0.184657,0.010829,0.001989,0.019528,0.011276,0.005675,0.010978,0.019696,0.001553,0.006725,0.018644,0.019207,0.013062,0.008545,Fearful
0.074175,0.015739,2.990274,0.183946,0.207021,0.503634,0.012799,0.098361,-31.648004,1.091208,-0.182866,0.039972,-0.655456,-0.028903,-0.203751,-0.195823,0.168865,-0.083616,0.071090,0.053020,-0.123167,0.008375,0.002812,0.030022,0.009342,0.023950,0.013267,0.063644,0.002283,0.004705,0.008630,0.008586,0.005880,0.030272,0.059669,0.014676,0.314542,0.057595,0.034639,0.460350,0.014371,0.097101,2.640305,0.912902,0.654881,0.513211,0.464803,0.274845,0.291113,0.253786,0.305255,0.286451,0.345576,0.254982,0.271034,0.010867,0.003348,0.033987,0.013213,0.033541,0.023228,0.051109,0.004771,0.007468,0.016722,0.006719,0.006859,0.021153,Fearful
0.029835,0.006563,2.468858,0.332553,0.251955,0.996226,0.004954,0.070312,-37.940160,1.296265,0.215394,0.177564,-0.121965,0.046575,0.132341,0.007251,-0.007687,0.051942,-0.064766,-0.001609,-0.045831,0.011044,0.002670,0.021539,0.007743,0.013497,0.009049,0.031654,0.001876,0.005168,0.009540,0.012254,0.005381,0.014462,0.027745,0.010677,0.381699,0.063780,0.027510,0.639550,0.003508,0.112070,3.073653,0.626540,0.577322,0.359283,0.350110,0.240906,0.234241,0.215430,0.212704,0.195814,0.177681,0.179540,0.170803,0.012372,0.002283,0.019877,0.006620,0.010752,0.009947,0.017892,0.001706,0.006433,0.009101,0.009912,0.008269,0.006838,Surprise
0.083285,0.007239,2.505153,0.226551,0.200560,1.004716,0.006102,0.178260,-35.903988,0.904620,-0.104409,-0.217344,-0.133958,-0.092815,-0.095251,-0.008058,0.006783,-0.171677,-0.121487,-0.112740,-0.080659,0.008342,0.004887,0.039781,0.008130,0.010897,0.005996,0.064205,0.001561,0.003550,0.008958,0.011625,0.004706,0.027524,0.050856,0.009080,0.606950,0.097135,0.060135,0.652489,0.005863,0.119226,4.238746,0.833661,0.603633,0.584297,0.242864,0.317072,0.378881,0.352453,0.284189,0.308601,0.222338,0.262847,0.232357,0.011421,0.006979,0.041539,0.008921,0.018419,0.007759,0.052472,0.002143,0.004186,0.013620,0.015361,0.005626,0.016225,Surprise
0.065428,0.011264,2.816511,0.200562,0.201399,0.707787,0.013613,0.108396,-33.888431,0.931840,-0.406647,-0.083940,-0.374176,0.082496,0.128394,-0.098894,-0.099288,-0.106689,-0.052954,-0.112187,0.002691,0.012487,0.006332,0.019631,0.011999,0.008882,0.014711,0.027767,0.010338,0.010773,0.005716,0.007676,0.006502,0.016292,0.035713,0.013447,0.403602,0.085326,0.054080,0.492987,0.020870,0.086700,2.989250,0.629294,0.481905,0.375287,0.384751,0.249848,0.284987,0.235058,0.299275,0.186189,0.230954,0.312746,0.228699,0.014404,0.007619,0.020591,0.012135,0.008900,0.018683,0.025238,0.017072,0.015401,0.004737,0.006997,0.007891,0.011036,Surprise
0.068701,0.011708,2.691403,0.297252,0.240571,1.477147,0.005253,0.214594,-36.149859,1.209980,-0.155131,-0.137575,-0.230006,-0.163168,-0.129787,-0.200694,-0.086647,-0.094387,0.055532,-0.029637,-0.064621,0.012128,0.003539,0.012762,0.008745,0.010474,0.008279,0.024264,0.003332,0.010242,0.009609,0.013480,0.006598,0.012475,0.042660,0.016273,0.422852,0.094603,0.051342,0.641785,0.007901,0.143363,3.706832,0.552551,0.617140,0.333799,0.264555,0.320047,0.215560,0.343539,0.208167,0.197169,0.254462,0.253763,0.215910,0.018885,0.002914,0.011498,0.010522,0.011556,0.011102,0.028431,0.003837,0.012673,0.008178,0.013294,0.008416,0.009750,Surprise
0.071947,0.006090,2.588513,0.275977,0.247191,0.820582,0.008175,0.139009,-34.428444,1.609624,0.126845,-0.030109,-0.019232,0.114752,0.045623,0.033618,-0.033806,-0.025192,-0.076134,-0.005336,-0.061670,0.009258,0.002606,0.041068,0.008228,0.008260,0.012241,0.096985,0.004151,0.006753,0.007721,0.011758,0.006226,0.034510,0.058888,0.008395,0.442833,0.061412,0.031510,0.669977,0.007745,0.153526,2.812692,0.736253,0.753482,0.477320,0.378661,0.285101,0.304040,0.238787,0.253781,0.288987,0.259975,0.224375,0.222355,0.011622,0.003586,0.030484,0.009377,0.008910,0.018018,0.051609,0.008094,0.008400,0.009828,0.012649,0.009821,0.014570,Surprise
0.058837,0.010306,2.763327,0.285220,0.238479,1.358269,0.023348,0.316229,-34.790730,1.199248,-0.124732,-0.020775,-0.122255,0.133151,-0.122789,-0.143513,-0.205359,-0.233843,-0.186421,-0.092686,-0.089786,0.007058,0.004197,0.022100,0.012939,0.014841,0.009720,0.044206,0.007249,0.004837,0.015109,0.011091,0.002622,0.021794,0.038853,0.012732,0.442303,0.104786,0.057302,0.729241,0.031622,0.178712,3.372796,0.630747,0.581108,0.447008,0.308511,0.262108,0.196873,0.204585,0.219928,0.180878,0.220759,0.232978,0.237343,0.008938,0.005936,0.024022,0.012962,0.022354,0.013247,0.042842,0.011216,0.006027,0.017441,0.012407,0.002957,0.016038,Surprise
0.058543,0.006583,2.967755,0.203276,0.208321,0.679622,0.053166,0.089025,-35.125742,1.810644,0.086882,-0.002299,-0.186935,0.135705,-0.045129,0.061399,0.019608,0.002681,-0.131632,-0.046500,-0.031608,0.010731,0.004981,0.039876,0.012607,0.017187,0.011302,0.066886,0.001988,0.005073,0.010403,0.025036,0.007804,0.028752,0.034704,0.008236,0.300919,0.094801,0.060595,0.488615,0.077979,0.108065,2.981409,0.579041,0.628810,0.444598,0.422785,0.264061,0.202925,0.220887,0.184277,0.207646,0.189919,0.177574,0.222653,0.010971,0.006565,0.029126,0.012287,0.015715,0.013820,0.042133,0.003855,0.005456,0.009870,0.022831,0.009453,0.012395,Surprise
0.059936,0.015042,2.781579,0.235899,0.255391,0.436651,0.010556,0.083070,-32.502991,1.781217,0.179842,0.198670,-0.359591,0.024152,-0.008336,-0.148270,0.169031,-0.092503,0.050290,-0.074678,-0.056680,0.009370,0.002856,0.081883,0.010356,0.014395,0.012210,0.095509,0.001282,0.004177,0.006483,0.011278,0.004435,0.041775,0.044634,0.022916,0.328017,0.064621,0.037705,0.492235,0.011772,0.117962,2.896472,0.672987,0.539088,0.448500,0.401081,0.341577,0.239474,0.255676,0.262485,0.260831,0.224178,0.290620,0.198461,0.011103,0.003954,0.069453,0.012900,0.021249,0.015519,0.050223,0.002610,0.006825,0.009175,0.012622,0.005599,0.019252,Surprise
0.046702,0.003921,2.702637,0.265189,0.270801,0.597135,0.006507,0.119083,-33.225377,2.083702,0.411355,0.304758,0.026592,0.185684,0.110559,0.177643,0.067307,0.101057,0.116774,0.058353,0.071763,0.008326,0.001981,0.069700,0.004436,0.010214,0.005563,0.148924,0.000659,0.003381,0.004737,0.038292,0.002654,0.049653,0.026575,0.004820,0.167693,0.059735,0.023898,0.388159,0.005127,0.124211,1.853964,0.579489,0.354699,0.199392,0.252993,0.131340,0.137168,0.142771,0.126833,0.143027,0.130723,0.120453,0.103509,0.008716,0.002718,0.037421,0.004268,0.007453,0.006105,0.043515,0.000851,0.002646,0.003372,0.023066,0.002901,0.011682,Surprise
0.111145,0.012784,2.818187,0.275665,0.266108,0.735070,0.006354,0.095115,-34.832397,1.690250,0.167136,0.132568,-0.197213,0.150787,-0.105572,-0.026373,0.003906,-0.069790,-0.007077,0.134639,-0.087097,0.008612,0.002170,0.089673,0.013213,0.010011,0.006597,0.097600,0.001078,0.009466,0.008121,0.023811,0.006089,0.042883,0.057601,0.014093,0.293941,0.066083,0.033555,0.490008,0.005711,0.105289,2.847333,0.691032,0.491383,0.410868,0.406073,0.303828,0.320725,0.303349,0.274028,0.212308,0.251536,0.277920,0.241820,0.011601,0.002306,0.059836,0.015625,0.011196,0.010196,0.048942,0.001366,0.014599,0.009189,0.025643,0.009641,0.017969,Surprise
0.077683,0.008257,2.522066,0.307675,0.281191,0.693282,0.006633,0.140729,-35.894785,1.730363,0.242043,0.183056,0.060053,0.068417,0.160357,-0.029480,-0.005279,0.028646,-0.052166,0.078793,-0.012622,0.010431,0.002440,0.063522,0.007636,0.007298,0.004436,0.137300,0.001670,0.005476,0.005339,0.018662,0.001404,0.046692,0.036403,0.007423,0.287066,0.053000,0.023178,0.347223,0.004978,0.094388,1.767084,0.582667,0.414694,0.265688,0.269101,0.170448,0.210665,0.226128,0.120493,0.169994,0.227975,0.192062,0.140029,0.016600,0.004469,0.034470,0.010103,0.007971,0.005106,0.040597,0.003233,0.007496,0.006892,0.014650,0.001609,0.011148,Surprise
0.082581,0.006980,2.971944,0.258703,0.233963,1.025786,0.034328,0.204833,-34.529703,1.315944,-0.011184,0.088018,-0.223392,0.034396,-0.072014,-0.196703,-0.159942,-0.097063,-0.036109,-0.081424,-0.076450,0.006883,0.001800,0.027789,0.010201,0.011716,0.010800,0.050481,0.002827,0.010006,0.014380,0.018081,0.005954,0.022712,0.048613,0.007391,0.363889,0.087905,0.048544,0.553412,0.064869,0.140590,3.116074,0.500133,0.642879,0.451318,0.408852,0.310271,0.322843,0.245356,0.217616,0.305670,0.237594,0.281494,0.247179,0.005519,0.001610,0.025420,0.011100,0.014597,0.013393,0.032563,0.004058,0.013779,0.015314,0.016579,0.008937,0.011956,Surprise
0.074742,0.014271,2.644623,0.298462,0.253900,0.940095,0.007733,0.135672,-35.297545,1.543947,-0.106404,0.087754,-0.156357,0.150211,0.031778,-0.025158,-0.045081,0.016946,-0.009260,-0.052754,-0.043975,0.007492,0.004500,0.040190,0.007578,0.011950,0.008323,0.111027,0.002764,0.003913,0.006384,0.016494,0.005301,0.039406,0.058517,0.016081,0.408068,0.065966,0.039697,0.605037,0.006902,0.148746,3.094149,0.614561,0.797733,0.374548,0.407968,0.208303,0.277336,0.219196,0.250023,0.214792,0.232480,0.243871,0.175216,0.008422,0.008931,0.036517,0.009879,0.019683,0.014660,0.064044,0.004570,0.004996,0.008416,0.018397,0.006219,0.019433,Surprise
0.069069,0.015386,2.805374,0.243599,0.201563,1.334559,0.020119,0.313757,-35.250386,1.053162,-0.095097,-0.114703,-0.144036,-0.111566,-0.175275,-0.129865,-0.009736,-0.030201,0.047886,-0.031521,-0.038201,0.008272,0.003498,0.006991,0.007209,0.008461,0.006098,0.041810,0.002731,0.007248,0.010973,0.012361,0.007397,0.017392,0.047827,0.024737,0.540851,0.098721,0.048805,0.726297,0.041414,0.168539,3.532287,0.759580,0.532500,0.545016,0.395197,0.257029,0.285604,0.249479,0.291801,0.270497,0.273350,0.214525,0.198680,0.010299,0.004661,0.008464,0.009563,0.010925,0.008321,0.029905,0.003942,0.008993,0.011567,0.017154,0.017087,0.011832,Surprise
0.034179,0.005483,2.894423,0.158508,0.212522,0.223593,0.048259,0.039774,-32.390178,1.922848,0.259721,0.280060,-0.004382,0.167662,0.117623,0.068396,-0.005221,0.031844,-0.058070,0.015792,-0.015668,0.005814,0.003382,0.026625,0.008297,0.009331,0.008912,0.122574,0.001402,0.004817,0.012060,0.012122,0.002248,0.041004,0.029626,0.007866,0.287152,0.066566,0.049098,0.231427,0.047980,0.038066,3.490448,0.820903,0.509877,0.385922,0.433904,0.238354,0.322781,0.233465,0.243527,0.167512,0.193499,0.144426,0.142943,0.011308,0.005580,0.026428,0.010410,0.011512,0.011663,0.068636,0.002452,0.007139,0.015703,0.018184,0.002788,0.015696,Surprise
0.058128,0.010953,2.253932,0.209565,0.185422,1.010372,0.006762,0.190073,-36.644897,1.221378,-0.141749,-0.059506,-0.094992,0.080406,-0.168410,-0.043560,-0.059377,-0.075945,0.037196,-0.031168,-0.066083,0.010205,0.003160,0.016817,0.011332,0.011427,0.008135,0.045886,0.004062,0.007586,0.011608,0.013246,0.004314,0.021392,0.042244,0.013180,0.409558,0.102091,0.053259,0.660724,0.006317,0.132410,3.142591,0.501823,0.591208,0.374460,0.255321,0.337486,0.239331,0.238300,0.202578,0.216601,0.271600,0.235594,0.212054,0.013125,0.005455,0.021749,0.017846,0.013882,0.013789,0.026684,0.006063,0.008365,0.013844,0.014304,0.004813,0.012100,Surprise
0.058272,0.007004,2.818699,0.259257,0.260229,0.543150,0.008872,0.060068,-36.072800,1.629054,0.259097,0.293447,-0.057442,-0.003898,0.053729,-0.083527,0.015881,-0.070980,0.061178,0.027433,0.060648,0.003740,0.001753,0.039331,0.008872,0.012740,0.017701,0.123927,0.001185,0.003670,0.003413,0.009019,0.002394,0.040866,0.051295,0.008029,0.329798,0.073878,0.042684,0.453476,0.006981,0.081040,3.244340,0.628277,0.624364,0.348288,0.328393,0.274708,0.284149,0.269112,0.244292,0.238244,0.212063,0.165960,0.161201,0.004355,0.003500,0.035642,0.012918,0.015697,0.019122,0.061999,0.002360,0.005319,0.003758,0.010599,0.004335,0.016840,Surprise
0.041751,0.011000,2.535867,0.304212,0.239369,0.980947,0.044905,0.104885,-36.689195,1.220590,-0.108526,-0.084663,-0.203486,-0.188187,-0.017762,-0.105141,-0.098240,-0.161252,-0.129546,-0.117780,-0.104471,0.009830,0.002510,0.022039,0.021992,0.012895,0.006781,0.029230,0.001414,0.003460,0.005582,0.008320,0.008416,0.018637,0.047551,0.011688,0.535248,0.128086,0.065602,0.786622,0.077955,0.137567,4.500233,0.919316,0.481938,0.441060,0.357555,0.302601,0.289673,0.217596,0.239501,0.202703,0.238893,0.205141,0.204415,0.012241,0.002537,0.024388,0.022143,0.016477,0.009635,0.024689,0.001280,0.004628,0.006781,0.010538,0.013448,0.012975,Surprise
0.056149,0.007574,2.831581,0.235923,0.242851,0.600004,0.012348,0.115976,-33.033554,2.212349,0.115742,0.118168,-0.251653,-0.029225,0.111213,0.007097,0.029915,-0.019591,-0.061940,-0.045252,-0.008933,0.009107,0.004879,0.035723,0.016581,0.007084,0.010383,0.108547,0.002048,0.010078,0.011331,0.012816,0.005467,0.037233,0.049741,0.009574,0.318917,0.070175,0.037397,0.570262,0.009250,0.136623,2.922572,0.862492,0.620135,0.464975,0.427667,0.290462,0.331418,0.228162,0.181386,0.190048,0.181221,0.193773,0.177261,0.011763,0.006529,0.034150,0.026424,0.010075,0.016307,0.074153,0.003756,0.015555,0.010492,0.012500,0.008661,0.020557,Surprise
0.049302,0.009746,2.421696,0.231180,0.193571,1.223439,0.003751,0.235979,-37.556170,0.829672,-0.145652,-0.122053,-0.214081,0.092512,-0.030484,-0.142347,-0.146361,-0.151608,0.048826,0.030002,-0.070674,0.005984,0.002579,0.014332,0.010061,0.010710,0.015069,0.046535,0.004102,0.005427,0.006792,0.008420,0.002660,0.020268,0.030072,0.010474,0.331443,0.092485,0.046955,0.586914,0.003946,0.134433,2.493174,0.528497,0.490551,0.328011,0.190541,0.189091,0.225368,0.157191,0.186812,0.173211,0.226896,0.191234,0.187247,0.008665,0.003180,0.015508,0.012176,0.012973,0.018931,0.024457,0.005784,0.006750,0.007423,0.010575,0.002566,0.010674,Surprise
0.068596,0.007127,2.824258,0.252542,0.235828,0.824565,0.006434,0.078573,-35.411459,1.508444,0.016578,0.027400,-0.366286,-0.006846,0.075625,-0.088308,0.132103,-0.078230,-0.077242,-0.001866,-0.079506,0.012394,0.004997,0.036040,0.011571,0.011550,0.009975,0.026650,0.003493,0.007110,0.011408,0.019198,0.011268,0.016753,0.038246,0.009676,0.359009,0.067620,0.038981,0.466031,0.005237,0.083186,3.647286,0.758872,0.605840,0.428271,0.455518,0.290826,0.299321,0.212745,0.233601,0.213402,0.155672,0.185001,0.211637,0.011622,0.005606,0.033256,0.011119,0.009941,0.010975,0.022804,0.007033,0.006972,0.010554,0.014815,0.013482,0.010556,Surprise
0.064985,0.011962,2.680153,0.299549,0.255988,1.072696,0.005217,0.119031,-35.235168,1.234133,-0.285066,0.119705,-0.305628,0.080779,0.011452,-0.155124,0.066690,-0.049560,-0.089197,-0.021922,-0.089380,0.011821,0.005925,0.032609,0.008283,0.007065,0.006634,0.030393,0.004092,0.006274,0.014199,0.017991,0.011082,0.018394,0.048048,0.014824,0.451165,0.079590,0.033864,0.624403,0.003858,0.121655,3.588563,0.758792,0.686584,0.486009,0.398820,0.449008,0.290315,0.306543,0.295106,0.244277,0.179164,0.190392,0.230498,0.012271,0.009183,0.029603,0.011875,0.006106,0.007305,0.023929,0.007415,0.006572,0.015982,0.016454,0.015912,0.009245,Surprise
0.071978,0.010381,2.630772,0.297103,0.244259,1.078742,0.004353,0.099385,-37.227835,1.166694,0.039238,0.007087,-0.223343,-0.005999,0.082269,-0.082360,-0.075200,-0.033606,0.030664,0.079795,0.090982,0.007415,0.003327,0.041689,0.006984,0.010103,0.010508,0.050113,0.001745,0.006620,0.008297,0.015420,0.003785,0.020595,0.042552,0.012538,0.398367,0.083238,0.047657,0.558219,0.004538,0.107173,3.185842,0.553835,0.591426,0.311679,0.307457,0.224803,0.258856,0.219966,0.300981,0.201540,0.232163,0.228422,0.224298,0.007172,0.003127,0.029178,0.005854,0.009054,0.012090,0.036497,0.001520,0.006340,0.008062,0.013593,0.003815,0.010968,Surprise
0.070272,0.008077,2.801491,0.237678,0.193010,1.354590,0.005154,0.320990,-37.159921,1.112029,-0.113750,-0.100153,-0.187696,-0.201596,-0.220827,-0.157514,-0.040845,-0.048398,-0.042920,0.006893,-0.075872,0.007938,0.004252,0.015134,0.009138,0.017110,0.009177,0.048477,0.001337,0.006363,0.006738,0.009315,0.006014,0.021146,0.039901,0.010376,0.242722,0.089664,0.041628,0.696106,0.007814,0.163133,2.718333,0.471364,0.453620,0.423312,0.216628,0.242030,0.301077,0.263607,0.281302,0.243515,0.251414,0.197556,0.173170,0.010490,0.008279,0.015564,0.010439,0.017655,0.011111,0.020711,0.001414,0.011663,0.006509,0.013153,0.008213,0.009129,Surprise
0.027178,0.006974,2.457884,0.340202,0.252828,1.093126,0.029164,0.066333,-38.644380,1.227443,0.313369,0.177821,-0.136951,0.120678,0.098919,0.005329,0.003492,0.067537,-0.004672,-0.025904,0.004850,0.005900,0.002479,0.018569,0.008528,0.011235,0.008455,0.043520,0.002911,0.002837,0.011406,0.011428,0.006416,0.017073,0.027510,0.007651,0.431501,0.093429,0.046125,0.660529,0.052383,0.109021,3.224250,0.672304,0.511533,0.291780,0.353206,0.245632,0.202297,0.205357,0.212974,0.175960,0.153436,0.183610,0.135967,0.006872,0.003363,0.017465,0.009829,0.008856,0.008845,0.023135,0.004031,0.002499,0.012746,0.013018,0.010590,0.007524,Surprise
0.071670,0.007179,2.835192,0.262713,0.211689,1.323373,0.004770,0.234927,-36.323133,0.912510,-0.108408,-0.097588,-0.111611,-0.085610,-0.074099,-0.031182,-0.069156,-0.138693,-0.119513,-0.096115,-0.103899,0.010408,0.003301,0.019066,0.013393,0.011761,0.004530,0.032869,0.002180,0.005895,0.009402,0.009906,0.004362,0.016097,0.044425,0.009684,0.273512,0.114310,0.063226,0.752815,0.006204,0.168845,3.508928,0.688697,0.599245,0.481157,0.380799,0.271811,0.323298,0.317124,0.234671,0.258227,0.228889,0.245196,0.217700,0.015158,0.004166,0.016575,0.012394,0.017753,0.004277,0.030350,0.003140,0.007598,0.012776,0.010287,0.005969,0.012125,Surprise
